u_cost_rel,u_consent_rel,u_content_rel,s_cost_rel,s_consent_rel,s_content_rel,score_default,score_binary_2c,score_binary_3c,score_562_2c,score_562_3c,score_532_2c,score_532_3c,score_524_2c,score_524_3c,score_564_2c,score_564_3c,consent_562_2c,consent_532_2c,consent_562_3c,consent_532_3c,cost_562,cost532,
0.3,0.2,0.5,0.4,0.4,0.2,388,4800,6132,4800,6132,4800,6132,4800,6132,4800,6132,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.2,0.5,0.4,0.5,0.1,194,4800,6132,4800,6132,4800,6132,4800,6132,4800,6132,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.2,0.5,0.5,0.1,0.4,775,4000,6800,4050,6800,4050,6800,4000,6800,4050,6800,personalizedAds identification,personalizedAds,,,6,6,
0.3,0.2,0.5,0.5,0.2,0.3,581,4000,5950,4000,6006,4000,6006,4000,5950,4000,6006,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,6,6,
0.3,0.2,0.5,0.5,0.3,0.2,388,4000,5850,4000,5850,4000,5850,4000,5850,4000,5850,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,6,6,
0.3,0.2,0.5,0.5,0.4,0.1,194,4000,5850,4000,5850,4000,5850,4000,5850,4000,5850,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,6,6,
0.3,0.2,0.5,0.6,0.1,0.3,581,3200,6630,3200,6630,3200,6630,3200,6630,3200,6630,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,6,6,
0.3,0.2,0.5,0.6,0.2,0.2,388,3200,5780,3200,5852,3200,5852,3200,5780,3200,5852,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,6,6,
0.3,0.2,0.5,0.7,0.1,0.2,388,2400,6460,2400,6460,2400,6460,2400,6460,2400,6460,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,6,6,
0.3,0.2,0.5,0.8,0.1,0.1,194,1600,6300,1600,6300,1600,6300,1600,6300,1600,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,20,20,
0.3,0.3,0.4,0,0.1,0.9,2025,9000,8370,9000,8370,9000,8370,9000,8370,9000,8370,,,,,1,1,
0.3,0.3,0.4,0,0.2,0.8,1800,8000,7440,8000,7440,8000,7440,8000,7440,8000,7440,,,,,1,1,
0.3,0.3,0.4,0,0.3,0.7,1575,7000,6510,7225,6642,7225,6642,7000,6510,7225,6642,personalizedAds identification,personalizedAds,personalizedAds,analytics,1,1,
0.3,0.3,0.4,0,0.4,0.6,1350,7000,6300,7008,6348,7008,6336,7000,6300,7008,6348,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.3,0.4,0,0.5,0.5,1125,7000,6300,7000,6300,7000,6300,7000,6300,7000,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0,0.6,0.4,900,7000,6300,7000,6300,7000,6300,7000,6300,7000,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0,0.7,0.3,675,7000,6300,7000,6300,7000,6300,7000,6300,7000,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0,0.8,0.2,450,7000,6300,7000,6300,7000,6300,7000,6300,7000,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0,0.9,0.1,225,7000,6300,7000,6300,7000,6300,7000,6300,7000,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.1,0.1,0.8,1800,8000,7998,8000,7998,8000,7998,8000,7998,8000,7998,,,,,1,1,
0.3,0.3,0.4,0.1,0.2,0.7,1575,7000,7068,7000,7068,7000,7068,7000,7068,7000,7068,,,,,1,1,
0.3,0.3,0.4,0.1,0.3,0.6,1350,6300,6138,6399,6318,6396,6318,6300,6138,6399,6318,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds,personalizedAds,1,1,
0.3,0.3,0.4,0.1,0.4,0.5,1125,6300,6048,6300,6072,6300,6072,6300,6048,6300,6072,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.3,0.4,0.1,0.5,0.4,900,6300,6048,6300,6048,6300,6048,6300,6048,6300,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.1,0.6,0.3,675,6300,6048,6300,6048,6300,6048,6300,6048,6300,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.1,0.7,0.2,450,6300,6048,6300,6048,6300,6048,6300,6048,6300,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.1,0.8,0.1,225,6300,6048,6300,6048,6300,6048,6300,6048,6300,6048,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.2,0.1,0.7,1575,7000,7626,7000,7626,7000,7626,7000,7626,7000,7626,,,,,1,1,
0.3,0.3,0.4,0.2,0.2,0.6,1350,6000,6696,6016,6696,6014,6696,6000,6696,6016,6696,externalContent identification,externalContent,,,1,1,
0.3,0.3,0.4,0.2,0.3,0.5,1125,5600,5796,5624,6006,5621,6006,5600,5796,5624,6006,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds identification,personalizedAds,1,1,
0.3,0.3,0.4,0.2,0.4,0.4,900,5600,5796,5600,5808,5600,5808,5600,5796,5600,5808,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.3,0.4,0.2,0.5,0.3,675,5600,5796,5600,5796,5600,5796,5600,5796,5600,5796,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.2,0.6,0.2,450,5600,5796,5600,5796,5600,5796,5600,5796,5600,5796,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.3,0.1,0.6,1350,6000,7254,6000,7254,6000,7254,6000,7254,6000,7254,,,,,1,1,
0.3,0.3,0.4,0.3,0.2,0.5,1125,5000,6324,5104,6324,5104,6324,5000,6324,5104,6324,personalizedAds,analytics,,,1,1,
0.3,0.3,0.4,0.3,0.3,0.4,900,4900,5544,4900,5700,4900,5700,4900,5544,4900,5700,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.3,0.4,0.3,675,4900,5544,4900,5544,4900,5544,4900,5544,4900,5544,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.3,0.4,0.3,0.5,0.2,450,4900,5544,4900,5544,4900,5544,4900,5544,4900,5544,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.4,0.1,0.5,1125,5000,6970,5000,6970,5000,6970,5000,6970,5000,6970,,,,,6,6,
0.3,0.3,0.4,0.4,0.2,0.4,900,4200,6120,4266,6120,4264,6120,4200,6120,4266,6120,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,6,6,
0.3,0.3,0.4,0.4,0.3,0.3,675,4200,5292,4200,5402,4200,5402,4200,5292,4200,5402,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,6,6,
0.3,0.3,0.4,0.4,0.4,0.2,450,4200,5292,4200,5292,4200,5292,4200,5292,4200,5292,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.4,0.5,0.1,225,4200,5292,4200,5292,4200,5292,4200,5292,4200,5292,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.5,0.1,0.4,900,4000,6800,4000,6800,4000,6800,4000,6800,4000,6800,,,,,6,6,
0.3,0.3,0.4,0.5,0.2,0.3,675,3500,5950,3504,5950,3504,5950,3500,5950,3504,5950,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,,,6,6,
0.3,0.3,0.4,0.5,0.3,0.2,450,3500,5100,3500,5256,3500,5256,3500,5100,3500,5256,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,6,6,
0.3,0.3,0.4,0.5,0.4,0.1,225,3500,5040,3500,5040,3500,5040,3500,5040,3500,5040,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.3,0.4,0.6,0.1,0.3,675,3000,6630,3008,6630,3007,6630,3000,6630,3008,6630,externalContent identification,externalContent,,,6,6,
0.3,0.3,0.4,0.6,0.2,0.2,450,2800,5780,2800,5780,2800,5780,2800,5780,2800,5780,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,6,6,
0.3,0.3,0.4,0.7,0.1,0.2,450,2100,6460,2133,6460,2132,6460,2100,6460,2133,6460,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,6,6,
0.3,0.3,0.4,0.8,0.1,0.1,225,1400,6300,1400,6300,1400,6300,1400,6300,1400,6300,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,20,20,
0.3,0.4,0.3,0,0.1,0.9,2306,9000,8370,9000,8370,9000,8370,9000,8370,9000,8370,,,,,1,1,
0.3,0.4,0.3,0,0.2,0.8,2050,8000,7440,8000,7440,8000,7440,8000,7440,8000,7440,,,,,1,1,
0.3,0.4,0.3,0,0.3,0.7,1794,7000,6510,7008,6510,7008,6510,7000,6510,7008,6510,identification,externalContent,,,1,1,
0.3,0.4,0.3,0,0.4,0.6,1538,6000,5580,6400,5852,6400,5852,6000,5580,6400,5852,personalizedAds identification,personalizedAds,personalizedAds,analytics,1,1,
0.3,0.4,0.3,0,0.5,0.5,1281,6000,5200,6120,5525,6080,5520,6000,5200,6120,5525,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.4,0.3,0,0.6,0.4,1025,6000,5200,6016,5368,6016,5264,6000,5200,6016,5368,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.4,0.3,0,0.7,0.3,769,6000,5200,6000,5246,6000,5208,6000,5200,6000,5246,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.4,0.3,0,0.8,0.2,513,6000,5200,6000,5200,6000,5200,6000,5200,6000,5200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.4,0.3,0,0.9,0.1,256,6000,5200,6000,5200,6000,5200,6000,5200,6000,5200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.1,0.1,0.8,2050,8000,7998,8000,7998,8000,7998,8000,7998,8000,7998,,,,,1,1,
0.3,0.4,0.3,0.1,0.2,0.7,1794,7000,7068,7000,7068,7000,7068,7000,7068,7000,7068,,,,,1,1,
0.3,0.4,0.3,0.1,0.3,0.6,1538,6000,6138,6072,6141,6048,6141,6000,6138,6072,6141,externalContent identification,externalContent,identification,externalContent,1,1,
0.3,0.4,0.3,0.1,0.4,0.5,1281,5400,5208,5624,5548,5624,5548,5400,5208,5624,5548,personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.3,0.4,0.3,0.1,0.5,0.4,1025,5400,4992,5440,5265,5440,5244,5400,4992,5440,5265,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.1,0.6,0.3,769,5400,4992,5400,5124,5400,5040,5400,4992,5400,5124,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.4,0.3,0.1,0.7,0.2,513,5400,4992,5400,5002,5400,4992,5400,4992,5400,5002,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.1,0.8,0.1,256,5400,4992,5400,4992,5400,4992,5400,4992,5400,4992,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.2,0.1,0.7,1794,7000,7626,7000,7626,7000,7626,7000,7626,7000,7626,,,,,1,1,
0.3,0.4,0.3,0.2,0.2,0.6,1538,6000,6696,6000,6696,6000,6696,6000,6696,6000,6696,,,,,1,1,
0.3,0.4,0.3,0.2,0.3,0.5,1281,5000,5766,5208,5785,5208,5785,5000,5766,5208,5785,personalizedAds,analytics,identification,externalContent,1,1,
0.3,0.4,0.3,0.2,0.4,0.4,1025,4800,4836,4896,5256,4864,5256,4800,4836,4896,5256,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.3,0.4,0.3,0.2,0.5,0.3,769,4800,4784,4800,5005,4800,4968,4800,4784,4800,5005,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.2,0.6,0.2,513,4800,4784,4800,4880,4800,4816,4800,4784,4800,4880,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.4,0.3,0.3,0.1,0.6,1538,6000,7254,6000,7254,6000,7254,6000,7254,6000,7254,,,,,1,1,
0.3,0.4,0.3,0.3,0.2,0.5,1281,5000,6324,5000,6324,5000,6324,5000,6324,5000,6324,,,,,1,1,
0.3,0.4,0.3,0.3,0.3,0.4,1025,4200,5440,4408,5440,4408,5440,4200,5440,4408,5440,personalizedAds externalContent identification,personalizedAds externalContent,externalContent identification,,1,6,
0.3,0.4,0.3,0.3,0.4,0.3,769,4200,4590,4224,4968,4224,4968,4200,4590,4224,4968,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.3,0.5,0.2,513,4200,4576,4200,4758,4200,4692,4200,4576,4200,4758,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.4,0.1,0.5,1281,5000,6970,5000,6970,5000,6970,5000,6970,5000,6970,,,,,6,6,
0.3,0.4,0.3,0.4,0.2,0.4,1025,4000,6120,4048,6120,4032,6120,4000,6120,4048,6120,externalContent identification,externalContent,,,6,6,
0.3,0.4,0.3,0.4,0.3,0.3,769,3600,5270,3672,5270,3648,5270,3600,5270,3672,5270,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,6,6,
0.3,0.4,0.3,0.4,0.4,0.2,513,3600,4420,3600,4692,3600,4692,3600,4420,3600,4692,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.4,0.3,0.4,0.5,0.1,256,3600,4368,3600,4514,3600,4424,3600,4368,3600,4514,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.4,0.3,0.5,0.1,0.4,1025,4000,6800,4000,6800,4000,6800,4000,6800,4000,6800,,,,,6,6,
0.3,0.4,0.3,0.5,0.2,0.3,769,3000,5950,3200,5950,3200,5950,3000,5950,3200,5950,personalizedAds identification,personalizedAds,,,6,6,
0.3,0.4,0.3,0.5,0.3,0.2,513,3000,5100,3008,5103,3008,5103,3000,5100,3008,5103,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,identification,externalContent,6,6,
0.3,0.4,0.3,0.5,0.4,0.1,256,3000,4250,3000,4554,3000,4554,3000,4250,3000,4554,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,6,6,
0.3,0.4,0.3,0.6,0.1,0.3,769,3000,6630,3000,6630,3000,6630,3000,6630,3000,6630,,,,,6,6,
0.3,0.4,0.3,0.6,0.2,0.2,513,2400,5780,2448,5780,2432,5780,2400,5780,2448,5780,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,6,6,
0.3,0.4,0.3,0.7,0.1,0.2,513,2000,6460,2024,6460,2016,6460,2000,6460,2024,6460,externalContent identification,externalContent,,,6,6,
0.3,0.4,0.3,0.8,0.1,0.1,256,1200,6300,1224,6300,1216,6300,1200,6300,1224,6300,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0.3,0.5,0.2,0,0.1,0.9,2588,9000,8370,9000,8370,9000,8370,9000,8370,9000,8370,,,,,1,1,
0.3,0.5,0.2,0,0.2,0.8,2300,8000,7440,8000,7440,8000,7440,8000,7440,8000,7440,,,,,1,1,
0.3,0.5,0.2,0,0.3,0.7,2012,7000,6510,7000,6510,7000,6510,7000,6510,7000,6510,,,,,1,1,
0.3,0.5,0.2,0,0.4,0.6,1725,6000,5580,6120,5644,6080,5632,6000,5580,6120,5644,externalContent identification,externalContent,externalContent identification,externalContent,1,1,
0.3,0.5,0.2,0,0.5,0.5,1438,5000,4650,5625,5110,5625,5110,5000,4650,5625,5110,personalizedAds identification,personalizedAds,personalizedAds,analytics,1,1,
0.3,0.5,0.2,0,0.6,0.4,1150,5000,4300,5330,4788,5320,4788,5000,4300,5330,4788,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.5,0.2,0,0.7,0.3,863,5000,4300,5160,4558,5115,4536,5000,4300,5160,4558,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.5,0.2,0,0.8,0.2,575,5000,4300,5060,4452,5060,4416,5000,4300,5060,4452,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.5,0.2,0,0.9,0.1,288,5000,4300,5005,4368,5005,4368,5000,4300,5005,4368,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.5,0.2,0.1,0.1,0.8,2300,8000,7998,8000,7998,8000,7998,8000,7998,8000,7998,,,,,1,1,
0.3,0.5,0.2,0.1,0.2,0.7,2012,7000,7068,7000,7068,7000,7068,7000,7068,7000,7068,,,,,1,1,
0.3,0.5,0.2,0.1,0.3,0.6,1725,6000,6138,6000,6138,6000,6138,6000,6138,6000,6138,,,,,1,1,
0.3,0.5,0.2,0.1,0.4,0.5,1438,5000,5208,5280,5312,5280,5280,5000,5208,5280,5312,personalizedAds,analytics,externalContent identification,externalContent,1,1,
0.3,0.5,0.2,0.1,0.5,0.4,1150,4500,4278,4900,4828,4900,4828,4500,4278,4900,4828,personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.3,0.5,0.2,0.1,0.6,0.3,863,4500,4128,4680,4536,4620,4536,4500,4128,4680,4536,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.5,0.2,0.1,0.7,0.2,575,4500,4128,4565,4346,4565,4284,4500,4128,4565,4346,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.5,0.2,0.1,0.8,0.1,288,4500,4128,4510,4240,4510,4224,4500,4128,4510,4240,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.3,0.5,0.2,0.2,0.1,0.7,2012,7000,7626,7000,7626,7000,7626,7000,7626,7000,7626,,,,,1,1,
0.3,0.5,0.2,0.2,0.2,0.6,1725,6000,6696,6000,6696,6000,6696,6000,6696,6000,6696,,,,,1,1,
0.3,0.5,0.2,0.2,0.3,0.5,1438,5000,5766,5040,5766,5035,5766,5000,5766,5040,5766,externalContent identification,externalContent,,,1,1,
0.3,0.5,0.2,0.2,0.4,0.4,1150,4000,4836,4500,4992,4500,4964,4000,4836,4500,4992,personalizedAds identification,personalizedAds,personalizedContent externalContent identification,analytics,1,1,
0.3,0.5,0.2,0.2,0.5,0.3,863,4000,3956,4225,4556,4200,4556,4000,3956,4225,4556,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.3,0.5,0.2,0.2,0.6,0.2,575,4000,3956,4080,4284,4070,4284,4000,3956,4080,4284,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.5,0.2,0.3,0.1,0.6,1725,6000,7254,6000,7254,6000,7254,6000,7254,6000,7254,,,,,1,1,
0.3,0.5,0.2,0.3,0.2,0.5,1438,5000,6324,5000,6324,5000,6324,5000,6324,5000,6324,,,,,1,1,
0.3,0.5,0.2,0.3,0.3,0.4,1150,4000,5440,4165,5440,4160,5440,4000,5440,4165,5440,personalizedContent externalContent identification,analytics,,,6,6,
0.3,0.5,0.2,0.3,0.4,0.3,863,3500,4590,3780,4680,3780,4672,3500,4590,3780,4680,personalizedAds externalContent identification,personalizedAds externalContent,personalizedContent externalContent identification,analytics,1,1,
0.3,0.5,0.2,0.3,0.5,0.2,575,3500,3784,3600,4284,3575,4284,3500,3784,3600,4284,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds identification,personalizedAds,1,1,
0.3,0.5,0.2,0.4,0.1,0.5,1438,5000,6970,5000,6970,5000,6970,5000,6970,5000,6970,,,,,6,6,
0.3,0.5,0.2,0.4,0.2,0.4,1150,4000,6120,4000,6120,4000,6120,4000,6120,4000,6120,,,,,6,6,
0.3,0.5,0.2,0.4,0.3,0.3,863,3000,5270,3375,5270,3375,5270,3000,5270,3375,5270,personalizedAds identification,personalizedAds,,,6,6,
0.3,0.5,0.2,0.4,0.4,0.2,575,3000,4420,3120,4500,3080,4480,3000,4420,3120,4500,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,externalContent identification,externalContent,6,6,
0.3,0.5,0.2,0.4,0.5,0.1,288,3000,3612,3025,4032,3025,4032,3000,3612,3025,4032,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.3,0.5,0.2,0.5,0.1,0.4,1150,4000,6800,4000,6800,4000,6800,4000,6800,4000,6800,,,,,6,6,
0.3,0.5,0.2,0.5,0.2,0.3,863,3000,5950,3060,5950,3040,5950,3000,5950,3060,5950,externalContent identification,externalContent,,,6,6,
0.3,0.5,0.2,0.5,0.3,0.2,575,2500,5100,2665,5100,2660,5100,2500,5100,2665,5100,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,6,6,
0.3,0.5,0.2,0.5,0.4,0.1,288,2500,4250,2530,4350,2530,4320,2500,4250,2530,4350,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,externalContent identification,externalContent,6,6,
0.3,0.5,0.2,0.6,0.1,0.3,863,3000,6630,3000,6630,3000,6630,3000,6630,3000,6630,,,,,6,6,
0.3,0.5,0.2,0.6,0.2,0.2,575,2000,5780,2250,5780,2250,5780,2000,5780,2250,5780,personalizedAds identification,personalizedAds,,,6,6,
0.3,0.5,0.2,0.7,0.1,0.2,575,2000,6460,2000,6460,2000,6460,2000,6460,2000,6460,,,,,6,6,
0.3,0.5,0.2,0.8,0.1,0.1,288,1000,6300,1125,6300,1125,6300,1000,6300,1125,6300,personalizedAds identification,personalizedAds,,,20,20,
0.4,0.1,0.5,0,0.1,0.9,1294,9000,8100,9025,8100,9025,8100,9000,8100,9025,8100,personalizedAds identification,personalizedAds,,,1,1,
0.4,0.1,0.5,0,0.2,0.8,1150,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0,0.3,0.7,1006,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.4,0.1,0.5,0,0.4,0.6,863,9000,8000,9000,8000,9000,8000,9000,8000,9000,8000,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
